Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
3486,,Brazil,27-03-20,3417,92
6114,,Chile,02-04-20,3404,18
2683,,Belgium,22-03-20,3401,75
22873,,Poland,03-04-20,3383,71
33372,,Ukraine,14-04-20,3372,98
11815,,Ecuador,03-04-20,3368,145
33482,,United Arab Emirates,10-04-20,3360,16
27660,Colorado,US,02-04-20,3342,80
32681,Virginia,US,07-04-20,3335,66
32108,Tennessee,US,04-04-20,3322,50
29251,Louisiana,US,28-03-20,3315,137
31195,Ohio,US,03-04-20,3312,91
30971,North Carolina,US,07-04-20,3299,53
16153,,Indonesia,09-04-20,3293,280
24133,,Saudi Arabia,09-04-20,3287,44
2592,,Belarus,14-04-20,3281,33
5317,Ontario,Canada,03-04-20,3255,67
24708,,Singapore,14-04-20,3252,10
29592,Massachusetts,US,27-03-20,3240,35
16486,,Ireland,31-03-20,3235,71
23111,,Qatar,13-04-20,3231,7
32783,Washington,US,26-03-20,3207,150
23215,,Romania,03-04-20,3183,133
19800,,Mexico,08-04-20,3181,174
11814,,Ecuador,02-04-20,3163,120
22191,,Pakistan,05-04-20,3157,47
17367,,"Korea, South",29-02-20,3150,16
32217,Texas,US,30-03-20,3147,45
16946,,Japan,04-04-20,3139,77
16947,,Japan,05-04-20,3139,77
27772,Connecticut,US,31-03-20,3128,69
29486,Maryland,US,04-04-20,3125,54
33371,,Ukraine,13-04-20,3102,93
16687,,Italy,04-03-20,3089,107
16034,,India,04-04-20,3082,86
25830,,Sweden,27-03-20,3069,105
32107,Tennessee,US,03-04-20,3067,41
28800,Indiana,US,02-04-20,3038,78
16596,,Israel,27-03-20,3035,12
6113,,Chile,01-04-20,3031,16
25935,,Switzerland,18-03-20,3028,28
28680,Illinois,US,27-03-20,3024,34
32106,Tennessee,US,02-04-20,3013,36
27538,California,US,25-03-20,2998,65
22978,,Portugal,25-03-20,2995,43
21263,,Netherlands,20-03-20,2994,106
33481,,United Arab Emirates,09-04-20,2990,14
3485,,Brazil,26-03-20,2985,77
27659,Colorado,US,01-04-20,2982,69
23110,,Qatar,12-04-20,2979,7
27658,Colorado,US,31-03-20,2966,69
30970,North Carolina,US,06-04-20,2962,45
16152,,Indonesia,08-04-20,2956,240
22649,,Peru,07-04-20,2954,107
22872,,Poland,02-04-20,2946,57
32105,Tennessee,US,01-04-20,2933,24
24132,,Saudi Arabia,08-04-20,2932,41
16231,,Iran,04-03-20,2922,92
2591,,Belarus,13-04-20,2919,29
24707,,Singapore,13-04-20,2918,9
16485,,Ireland,30-03-20,2910,54
31194,Ohio,US,02-04-20,2901,81
28110,Florida,US,27-03-20,2900,35
32680,Virginia,US,06-04-20,2878,66
29705,Michigan,US,26-03-20,2845,61
31531,Pennsylvania,US,28-03-20,2845,34
30614,New Jersey,US,23-03-20,2844,27
5540,Quebec,Canada,29-03-20,2840,22
25829,,Sweden,26-03-20,2840,77
22190,,Pakistan,04-04-20,2818,41
2682,,Belgium,21-03-20,2815,67
1884,,Austria,21-03-20,2814,8
28227,Georgia,US,30-03-20,2808,87
24131,,Saudi Arabia,07-04-20,2795,41
5316,Ontario,Canada,02-04-20,2793,53
32216,Texas,US,29-03-20,2792,37
19799,,Mexico,07-04-20,2785,141
23327,,Russia,01-04-20,2777,24
33370,,Ukraine,12-04-20,2777,83
29485,Maryland,US,03-04-20,2758,43
11813,,Ecuador,01-04-20,2748,93
29250,Louisiana,US,27-03-20,2744,119
6112,,Chile,31-03-20,2738,12
16151,,Indonesia,07-04-20,2738,221
23214,,Romania,02-04-20,2738,115
23109,,Qatar,11-04-20,2728,6
25934,,Switzerland,17-03-20,2700,27
16595,,Israel,26-03-20,2693,8
34714,,United Kingdom,19-03-20,2689,158
22189,,Pakistan,03-04-20,2686,40
33480,,United Arab Emirates,08-04-20,2659,12
28226,Georgia,US,29-03-20,2651,80
30969,North Carolina,US,05-04-20,2649,38
32679,Virginia,US,05-04-20,2640,52
34713,,United Kingdom,18-03-20,2626,115
16945,,Japan,03-04-20,2617,63
16484,,Ireland,29-03-20,2615,46
24130,,Saudi Arabia,06-04-20,2605,38
32782,Washington,US,25-03-20,2591,133
2590,,Belarus,12-04-20,2578,26
27771,Connecticut,US,30-03-20,2571,36
16033,,India,03-04-20,2567,72
28799,Indiana,US,01-04-20,2564,65
22648,,Peru,06-04-20,2561,92
3484,,Brazil,25-03-20,2554,59
22871,,Poland,01-04-20,2554,43
31193,Ohio,US,01-04-20,2547,65
16032,,India,02-04-20,2543,72
27537,California,US,24-03-20,2538,50
28679,Illinois,US,26-03-20,2538,26
24706,,Singapore,12-04-20,2532,8
25828,,Sweden,25-03-20,2526,62
23108,,Qatar,10-04-20,2512,6
33369,,Ukraine,11-04-20,2511,73
16686,,Italy,03-03-20,2502,79
5539,Quebec,Canada,28-03-20,2498,22
16944,,Japan,02-04-20,2495,62
30837,New York,US,18-03-20,2495,16
16150,,Indonesia,06-04-20,2491,209
30968,North Carolina,US,04-04-20,2486,34
21262,,Netherlands,19-03-20,2460,76
23213,,Romania,01-04-20,2460,92
32215,Texas,US,28-03-20,2455,30
6111,,Chile,30-03-20,2449,8
19798,,Mexico,06-04-20,2439,125
26968,,Turkey,25-03-20,2433,59
22188,,Pakistan,02-04-20,2421,34
29591,Massachusetts,US,26-03-20,2417,25
16483,,Ireland,28-03-20,2415,36
32678,Virginia,US,04-04-20,2407,52
24129,,Saudi Arabia,05-04-20,2402,34
5315,Ontario,Canada,01-04-20,2392,37
32104,Tennessee,US,31-03-20,2391,23
1883,,Austria,20-03-20,2388,6
23107,,Qatar,09-04-20,2376,6
16594,,Israel,25-03-20,2369,5
28225,Georgia,US,28-03-20,2366,69
22977,,Portugal,24-03-20,2362,33
33479,,United Arab Emirates,07-04-20,2359,12
28109,Florida,US,26-03-20,2357,29
31530,Pennsylvania,US,27-03-20,2345,22
17366,,"Korea, South",28-02-20,2337,13
23326,,Russia,31-03-20,2337,17
16230,,Iran,03-03-20,2336,77
29484,Maryland,US,02-04-20,2331,36
32781,Washington,US,24-03-20,2328,116
22870,,Poland,31-03-20,2311,33
27657,Colorado,US,30-03-20,2311,47
27656,Colorado,US,29-03-20,2307,47
29249,Louisiana,US,26-03-20,2304,83
24705,,Singapore,11-04-20,2299,8
29704,Michigan,US,25-03-20,2296,43
25827,,Sweden,24-03-20,2286,36
14072,,France,11-03-20,2281,48
14073,,France,12-03-20,2281,48
22647,,Peru,05-04-20,2281,83
25358,,Spain,11-03-20,2277,54
25359,,Spain,12-03-20,2277,55
16149,,Indonesia,05-04-20,2273,198
2681,,Belgium,20-03-20,2257,37
30967,North Carolina,US,03-04-20,2251,27
3483,,Brazil,24-03-20,2247,46
23212,,Romania,31-03-20,2245,82
11812,,Ecuador,31-03-20,2240,75
2589,,Belarus,11-04-20,2226,23
32780,Washington,US,23-03-20,2221,109
23106,,Qatar,08-04-20,2210,6
33368,,Ukraine,10-04-20,2203,69
25932,,Switzerland,15-03-20,2200,14
25933,,Switzerland,16-03-20,2200,14
31192,Ohio,US,31-03-20,2199,55
24128,,Saudi Arabia,04-04-20,2179,29
16943,,Japan,01-04-20,2178,57
28798,Indiana,US,31-03-20,2158,49
19797,,Mexico,05-04-20,2143,94
6110,,Chile,29-03-20,2139,7
16482,,Ireland,27-03-20,2121,22
22187,,Pakistan,01-04-20,2118,27
23211,,Romania,30-03-20,2109,65
24704,,Singapore,10-04-20,2108,7
27536,California,US,23-03-20,2108,39
16148,,Indonesia,04-04-20,2092,191
14529,,Germany,12-03-20,2078,3
33478,,United Arab Emirates,06-04-20,2076,11
22976,,Portugal,23-03-20,2060,23
23105,,Qatar,07-04-20,2057,6
22869,,Poland,30-03-20,2055,31
21261,,Netherlands,18-03-20,2051,58
25826,,Sweden,23-03-20,2046,25
24127,,Saudi Arabia,03-04-20,2039,25
16685,,Italy,02-03-20,2036,52
5538,Quebec,Canada,27-03-20,2024,18
1882,,Austria,19-03-20,2013,6
32677,Virginia,US,03-04-20,2012,46
28224,Georgia,US,27-03-20,2000,64
16031,,India,01-04-20,1998,58
32779,Washington,US,22-03-20,1997,97
27770,Connecticut,US,29-03-20,1993,34
16147,,Indonesia,03-04-20,1986,181
29483,Maryland,US,01-04-20,1986,31
2588,,Belarus,10-04-20,1981,19
30966,North Carolina,US,02-04-20,1977,21
5314,Ontario,Canada,31-03-20,1966,33
11811,,Ecuador,30-03-20,1962,60
16942,,Japan,31-03-20,1953,56
34712,,United Kingdom,17-03-20,1950,81
22186,,Pakistan,31-03-20,1938,26
32214,Texas,US,27-03-20,1937,26
25825,,Sweden,22-03-20,1934,21
31191,Ohio,US,30-03-20,1933,40
3482,,Brazil,23-03-20,1924,34
11810,,Ecuador,29-03-20,1924,58
32103,Tennessee,US,30-03-20,1917,14
30613,New Jersey,US,22-03-20,1914,20
24703,,Singapore,09-04-20,1910,6
6109,,Chile,28-03-20,1909,6
14528,,Germany,11-03-20,1908,3
33367,,Ukraine,09-04-20,1892,57
19796,,Mexico,04-04-20,1890,79
24126,,Saudi Arabia,02-04-20,1885,21
26967,,Turkey,24-03-20,1872,44
16940,,Japan,29-03-20,1866,54
16941,,Japan,30-03-20,1866,54
28678,Illinois,US,25-03-20,1865,19
22868,,Poland,29-03-20,1862,22
29590,Massachusetts,US,25-03-20,1838,15
23325,,Russia,30-03-20,1836,9
23104,,Qatar,06-04-20,1832,4
11809,,Ecuador,28-03-20,1823,48
16481,,Ireland,26-03-20,1819,19
23210,,Romania,29-03-20,1815,43
33477,,United Arab Emirates,05-04-20,1799,10
2680,,Belgium,19-03-20,1795,21
29248,Louisiana,US,25-03-20,1795,65
31529,Pennsylvania,US,26-03-20,1795,18
29703,Michigan,US,24-03-20,1793,24
32778,Washington,US,21-03-20,1793,94
16146,,Indonesia,02-04-20,1790,170
28797,Indiana,US,30-03-20,1786,35
14071,,France,10-03-20,1784,33
17365,,"Korea, South",27-02-20,1766,13
25824,,Sweden,21-03-20,1763,20
22646,,Peru,04-04-20,1746,73
27655,Colorado,US,28-03-20,1740,31
24125,,Saudi Arabia,01-04-20,1720,16
32102,Tennessee,US,29-03-20,1720,8
22185,,Pakistan,30-03-20,1717,21
5313,Ontario,Canada,30-03-20,1706,31
30836,New York,US,17-03-20,1706,13
32676,Virginia,US,02-04-20,1706,41
21260,,Netherlands,17-03-20,1705,43
25357,,Spain,10-03-20,1695,35
16684,,Italy,01-03-20,1694,34
16939,,Japan,28-03-20,1693,52
19795,,Mexico,03-04-20,1688,60
28108,Florida,US,25-03-20,1682,23
16145,,Indonesia,01-04-20,1677,157
30965,North Carolina,US,01-04-20,1675,14
33366,,Ukraine,08-04-20,1668,52
29482,Maryland,US,31-03-20,1660,18
31190,Ohio,US,29-03-20,1653,29
1881,,Austria,18-03-20,1646,4
27535,California,US,22-03-20,1646,30
25823,,Sweden,20-03-20,1639,16
22867,,Poland,28-03-20,1638,18
5537,Quebec,Canada,26-03-20,1632,8
24702,,Singapore,08-04-20,1623,6
6108,,Chile,27-03-20,1610,5
23103,,Qatar,05-04-20,1604,4
22975,,Portugal,22-03-20,1600,14
22184,,Pakistan,29-03-20,1597,14
11808,,Ecuador,27-03-20,1595,36
22645,,Peru,03-04-20,1595,61
16480,,Ireland,25-03-20,1564,9
24124,,Saudi Arabia,31-03-20,1563,10
32213,Texas,US,26-03-20,1563,21
3481,,Brazil,22-03-20,1546,25
34711,,United Kingdom,16-03-20,1543,65
28677,Illinois,US,24-03-20,1537,16
30964,North Carolina,US,31-03-20,1535,12
23324,,Russia,29-03-20,1534,8
26966,,Turkey,23-03-20,1529,37
16144,,Indonesia,31-03-20,1528,136
28223,Georgia,US,26-03-20,1525,48
27769,Connecticut,US,28-03-20,1524,33
32777,Washington,US,20-03-20,1524,83
28796,Indiana,US,29-03-20,1513,32
32101,Tennessee,US,28-03-20,1511,7
19794,,Mexico,02-04-20,1510,50
33476,,United Arab Emirates,04-04-20,1505,10
16229,,Iran,02-03-20,1501,66
22183,,Pakistan,28-03-20,1495,12
2587,,Belarus,09-04-20,1486,16
2679,,Belgium,18-03-20,1486,14
32675,Virginia,US,01-04-20,1483,34
24701,,Singapore,07-04-20,1481,6
16938,,Japan,27-03-20,1468,49
33365,,Ukraine,07-04-20,1462,45
14527,,Germany,10-03-20,1457,2
24123,,Saudi Arabia,30-03-20,1453,8
23209,,Romania,28-03-20,1452,37
25822,,Sweden,19-03-20,1439,11
27654,Colorado,US,27-03-20,1433,27
27653,Colorado,US,26-03-20,1430,19
16143,,Indonesia,30-03-20,1414,122
22644,,Peru,02-04-20,1414,55
21259,,Netherlands,16-03-20,1413,24
29481,Maryland,US,30-03-20,1413,15
28107,Florida,US,24-03-20,1412,18
31189,Ohio,US,28-03-20,1406,25
11807,,Ecuador,26-03-20,1403,34
16030,,India,31-03-20,1397,35
22866,,Poland,27-03-20,1389,16
29247,Louisiana,US,24-03-20,1388,46
16937,,Japan,26-03-20,1387,47
19793,,Mexico,01-04-20,1378,37
32776,Washington,US,19-03-20,1376,74
24700,,Singapore,06-04-20,1375,6
22182,,Pakistan,27-03-20,1373,11
27534,California,US,21-03-20,1364,24
25931,,Switzerland,14-03-20,1359,13
5312,Ontario,Canada,29-03-20,1355,21
5536,Quebec,Canada,25-03-20,1342,6
1880,,Austria,17-03-20,1332,3
16479,,Ireland,24-03-20,1329,7
29702,Michigan,US,23-03-20,1329,15
30612,New Jersey,US,21-03-20,1327,16
23102,,Qatar,04-04-20,1325,3
22643,,Peru,01-04-20,1323,38
33364,,Ukraine,06-04-20,1319,38
32100,Tennessee,US,27-03-20,1318,6
30963,North Carolina,US,30-03-20,1313,7
24699,,Singapore,05-04-20,1309,6
33363,,Ukraine,05-04-20,1308,37
16936,,Japan,25-03-20,1307,45
6107,,Chile,26-03-20,1306,4
24122,,Saudi Arabia,29-03-20,1299,8
23208,,Romania,27-03-20,1292,26
27768,Connecticut,US,27-03-20,1291,27
16142,,Indonesia,29-03-20,1285,114
28676,Illinois,US,23-03-20,1285,12
22974,,Portugal,21-03-20,1280,12
25821,,Sweden,18-03-20,1279,10
23323,,Russia,28-03-20,1264,4
33475,,United Arab Emirates,03-04-20,1264,9
17364,,"Korea, South",26-02-20,1261,12
31528,Pennsylvania,US,25-03-20,1260,15
16029,,India,30-03-20,1251,32
32674,Virginia,US,31-03-20,1249,27
28222,Georgia,US,25-03-20,1247,40
2678,,Belgium,17-03-20,1243,10
29480,Maryland,US,29-03-20,1239,10
16593,,Israel,24-03-20,1238,3
26965,,Turkey,22-03-20,1236,30
28795,Indiana,US,28-03-20,1233,31
32212,Texas,US,25-03-20,1229,15
28106,Florida,US,23-03-20,1227,18
33362,,Ukraine,04-04-20,1225,32
22865,,Poland,26-03-20,1221,16
19792,,Mexico,31-03-20,1215,29
14070,,France,09-03-20,1209,19
24121,,Saudi Arabia,28-03-20,1203,4
22181,,Pakistan,26-03-20,1201,9
16935,,Japan,24-03-20,1193,43
30962,North Carolina,US,29-03-20,1191,7
25820,,Sweden,17-03-20,1190,7
24698,,Singapore,04-04-20,1189,6
27533,California,US,20-03-20,1177,23
14526,,Germany,09-03-20,1176,2
11806,,Ecuador,25-03-20,1173,28
29246,Louisiana,US,23-03-20,1172,35
29589,Massachusetts,US,24-03-20,1159,11
16141,,Indonesia,28-03-20,1155,102
5311,Ontario,Canada,28-03-20,1144,18
6106,,Chile,25-03-20,1142,3
34709,,United Kingdom,14-03-20,1140,28
34710,,United Kingdom,15-03-20,1140,43
25930,,Switzerland,13-03-20,1139,11
31188,Ohio,US,27-03-20,1137,19
21258,,Netherlands,15-03-20,1135,20
16683,,Italy,29-02-20,1128,29
16934,,Japan,23-03-20,1128,42
14069,,France,08-03-20,1126,19
16478,,Ireland,23-03-20,1125,6
24697,,Singapore,03-04-20,1114,5
24120,,Saudi Arabia,27-03-20,1104,3
25819,,Sweden,16-03-20,1103,6
16933,,Japan,22-03-20,1101,41
32099,Tennessee,US,26-03-20,1097,3
19791,,Mexico,30-03-20,1094,28
11805,,Ecuador,24-03-20,1082,27
32774,Washington,US,17-03-20,1076,55
23101,,Qatar,03-04-20,1075,3
25356,,Spain,09-03-20,1073,28
33361,,Ukraine,03-04-20,1072,27
16592,,Israel,23-03-20,1071,1
2586,,Belarus,08-04-20,1066,13
22642,,Peru,31-03-20,1065,30
22180,,Pakistan,25-03-20,1063,8
2677,,Belgium,16-03-20,1058,5
22864,,Poland,25-03-20,1051,14
24696,,Singapore,02-04-20,1049,4
28675,Illinois,US,22-03-20,1049,9
16140,,Indonesia,27-03-20,1046,87
14525,,Germany,08-03-20,1040,0
23322,,Russia,27-03-20,1036,4
29701,Michigan,US,22-03-20,1035,9
23207,,Romania,26-03-20,1029,23
28221,Georgia,US,24-03-20,1026,32
16028,,India,29-03-20,1024,27
33474,,United Arab Emirates,02-04-20,1024,8
25818,,Sweden,15-03-20,1022,3
3480,,Brazil,21-03-20,1021,15
27652,Colorado,US,25-03-20,1021,16
22973,,Portugal,20-03-20,1020,6
30961,North Carolina,US,28-03-20,1020,5
32673,Virginia,US,30-03-20,1020,15
1879,,Austria,16-03-20,1018,3
32775,Washington,US,18-03-20,1014,55
5535,Quebec,Canada,24-03-20,1013,4
24119,,Saudi Arabia,26-03-20,1012,3
27767,Connecticut,US,26-03-20,1012,21
16932,,Japan,21-03-20,1007,35
28105,Florida,US,22-03-20,1004,13
24695,,Singapore,01-04-20,1000,3
29479,Maryland,US,28-03-20,995,5
5310,Ontario,Canada,27-03-20,994,18
19790,,Mexico,29-03-20,993,20
16027,,India,28-03-20,987,24
11804,,Ecuador,23-03-20,981,18
28794,Indiana,US,27-03-20,979,25
16228,,Iran,01-03-20,978,54
17363,,"Korea, South",25-02-20,977,10
22179,,Pakistan,24-03-20,972,7
30835,New York,US,16-03-20,967,10
16931,,Japan,20-03-20,963,33
25817,,Sweden,14-03-20,961,2
21257,,Netherlands,14-03-20,959,12
32211,Texas,US,24-03-20,955,12
27532,California,US,19-03-20,952,18
22641,,Peru,30-03-20,950,24
14068,,France,07-03-20,949,11
23100,,Qatar,02-04-20,949,3
31527,Pennsylvania,US,24-03-20,946,8
24694,,Singapore,31-03-20,926,3
16930,,Japan,19-03-20,924,29
6105,,Chile,24-03-20,922,2
32098,Tennessee,US,25-03-20,916,3
16477,,Ireland,22-03-20,906,4
23206,,Romania,25-03-20,906,17
32773,Washington,US,16-03-20,904,48
22863,,Poland,24-03-20,901,10
24118,,Saudi Arabia,25-03-20,900,2
33360,,Ukraine,02-04-20,897,22
16139,,Indonesia,26-03-20,893,78
30611,New Jersey,US,20-03-20,890,11
32672,Virginia,US,29-03-20,890,20
16929,,Japan,18-03-20,889,29
16682,,Italy,28-02-20,888,21
16026,,India,27-03-20,887,20
30960,North Carolina,US,27-03-20,887,4
2676,,Belgium,15-03-20,886,4
16591,,Israel,22-03-20,883,1
24693,,Singapore,30-03-20,879,3
16928,,Japan,17-03-20,878,29
22178,,Pakistan,23-03-20,875,6
27766,Connecticut,US,25-03-20,875,19
31187,Ohio,US,26-03-20,868,15
2585,,Belarus,07-04-20,861,13
1878,,Austria,15-03-20,860,1
5309,Ontario,Canada,26-03-20,858,13
22640,,Peru,29-03-20,852,18
19789,,Mexico,28-03-20,848,16
24692,,Singapore,29-03-20,844,3
23321,,Russia,26-03-20,840,3
16926,,Japan,15-03-20,839,22
16927,,Japan,16-03-20,839,27
29245,Louisiana,US,22-03-20,837,20
23099,,Qatar,01-04-20,835,2
17362,,"Korea, South",24-02-20,833,8
25816,,Sweden,13-03-20,814,1
33473,,United Arab Emirates,01-04-20,814,8
21256,,Netherlands,13-03-20,804,10
24691,,Singapore,28-03-20,802,2
14524,,Germany,07-03-20,799,0
34708,,United Kingdom,13-03-20,798,10
23205,,Romania,24-03-20,794,11
33359,,Ukraine,01-04-20,794,20
3479,,Brazil,20-03-20,793,11
16138,,Indonesia,25-03-20,790,58
11803,,Ecuador,22-03-20,789,14
29700,Michigan,US,21-03-20,788,5
16476,,Ireland,21-03-20,785,3
22972,,Portugal,19-03-20,785,3
23098,,Qatar,31-03-20,781,2
29588,Massachusetts,US,23-03-20,777,9
22177,,Pakistan,22-03-20,776,5
29478,Maryland,US,27-03-20,775,5
16925,,Japan,14-03-20,773,22
28220,Georgia,US,23-03-20,772,25
32097,Tennessee,US,24-03-20,772,2
24117,,Saudi Arabia,24-03-20,767,1
32210,Texas,US,23-03-20,758,9
28674,Illinois,US,21-03-20,753,6
27531,California,US,18-03-20,751,13
22862,,Poland,23-03-20,749,8
6104,,Chile,23-03-20,746,2
30610,New Jersey,US,19-03-20,742,9
32671,Virginia,US,28-03-20,740,13
30959,North Carolina,US,26-03-20,738,3
24690,,Singapore,27-03-20,732,2
30834,New York,US,15-03-20,732,3
22176,,Pakistan,21-03-20,730,3
16025,,India,26-03-20,727,20
27651,Colorado,US,24-03-20,723,8
19788,,Mexico,27-03-20,717,12
16590,,Israel,21-03-20,712,1
27650,Colorado,US,23-03-20,704,7
31186,Ohio,US,25-03-20,704,11
16924,,Japan,13-03-20,701,19
2584,,Belarus,06-04-20,700,13
27530,California,US,17-03-20,698,12
31526,Pennsylvania,US,23-03-20,698,6
23097,,Qatar,30-03-20,693,1
2675,,Belgium,14-03-20,689,4
5308,Ontario,Canada,25-03-20,688,8
16137,,Indonesia,24-03-20,686,55
16475,,Ireland,20-03-20,683,3
24689,,Singapore,26-03-20,683,2
25355,,Spain,08-03-20,673,17
22639,,Peru,28-03-20,671,16
14523,,Germany,06-03-20,670,0
26964,,Turkey,21-03-20,670,9
33472,,United Arab Emirates,31-03-20,664,6
28104,Florida,US,21-03-20,659,13
23320,,Russia,25-03-20,658,3
16024,,India,25-03-20,657,12
1877,,Austria,14-03-20,655,1
16681,,Italy,27-02-20,655,17
14067,,France,06-03-20,653,9
25928,,Switzerland,11-03-20,652,4
25929,,Switzerland,12-03-20,652,4
29587,Massachusetts,US,22-03-20,646,5
33358,,Ukraine,31-03-20,645,17
28793,Indiana,US,26-03-20,645,17
32209,Texas,US,22-03-20,643,7
32772,Washington,US,15-03-20,643,40
16922,,Japan,11-03-20,639,15
16923,,Japan,12-03-20,639,16
22638,,Peru,27-03-20,635,11
22861,,Poland,22-03-20,634,7
23096,,Qatar,29-03-20,634,1
6103,,Chile,22-03-20,632,1
24688,,Singapore,25-03-20,631,2
5534,Quebec,Canada,23-03-20,628,4
3478,,Brazil,19-03-20,621,6
28219,Georgia,US,22-03-20,621,25
27765,Connecticut,US,24-03-20,618,12
32096,Tennessee,US,23-03-20,614,2
33471,,United Arab Emirates,30-03-20,611,5
32670,Virginia,US,27-03-20,607,10
17361,,"Korea, South",23-02-20,602,6
25815,,Sweden,12-03-20,599,1
16227,,Iran,29-02-20,593,43
27649,Colorado,US,22-03-20,591,6
23095,,Qatar,28-03-20,590,1
30958,North Carolina,US,25-03-20,590,2
5307,Ontario,Canada,24-03-20,588,7
19787,,Mexico,26-03-20,585,8
28673,Illinois,US,20-03-20,585,5
29244,Louisiana,US,21-03-20,585,16
29477,Maryland,US,26-03-20,583,4
16921,,Japan,10-03-20,581,10
32208,Texas,US,21-03-20,581,5
22637,,Peru,26-03-20,580,9
16136,,Indonesia,23-03-20,579,49
23204,,Romania,23-03-20,576,7
32771,Washington,US,14-03-20,572,37
33470,,United Arab Emirates,29-03-20,570,3
32770,Washington,US,13-03-20,568,37
31185,Ohio,US,24-03-20,567,8
28103,Florida,US,20-03-20,563,10
2583,,Belarus,05-04-20,562,8
23094,,Qatar,27-03-20,562,0
24116,,Saudi Arabia,23-03-20,562,0
2674,,Belgium,13-03-20,559,3
24687,,Singapore,24-03-20,558,2
16474,,Ireland,19-03-20,557,3
27529,California,US,16-03-20,557,7
29699,Michigan,US,20-03-20,552,3
23093,,Qatar,26-03-20,549,0
33357,,Ukraine,30-03-20,548,13
29243,Louisiana,US,20-03-20,538,14
6102,,Chile,21-03-20,537,0
23092,,Qatar,25-03-20,537,0
16023,,India,24-03-20,536,10
22860,,Poland,21-03-20,536,5
16589,,Israel,20-03-20,529,0
23091,,Qatar,24-03-20,526,0
29586,Massachusetts,US,21-03-20,525,1
30833,New York,US,14-03-20,525,2
16135,,Indonesia,22-03-20,514,48
16920,,Japan,09-03-20,511,10
24115,,Saudi Arabia,22-03-20,511,0
24686,,Singapore,23-03-20,509,2
31525,Pennsylvania,US,22-03-20,509,4
28218,Georgia,US,21-03-20,507,14
11802,,Ecuador,21-03-20,506,7
32095,Tennessee,US,22-03-20,505,2
1876,,Austria,13-03-20,504,1
5306,Ontario,Canada,23-03-20,503,6
21254,,Netherlands,11-03-20,503,5
21255,,Netherlands,12-03-20,503,5
16919,,Japan,08-03-20,502,6
22175,,Pakistan,20-03-20,501,3
23090,,Qatar,23-03-20,501,0
25354,,Spain,07-03-20,500,10
25814,,Sweden,11-03-20,500,1
16022,,India,23-03-20,499,10
23319,,Russia,24-03-20,495,1
30957,North Carolina,US,24-03-20,495,0
23089,,Qatar,22-03-20,494,0
25927,,Switzerland,10-03-20,491,3
14522,,Germany,05-03-20,482,0
23088,,Qatar,21-03-20,481,0
22636,,Peru,25-03-20,480,9
28792,Indiana,US,25-03-20,477,14
19786,,Mexico,25-03-20,475,6
33356,,Ukraine,29-03-20,475,10
23087,,Qatar,20-03-20,470,0
33469,,United Arab Emirates,28-03-20,468,2
32669,Virginia,US,26-03-20,466,10
16918,,Japan,07-03-20,461,6
23086,,Qatar,19-03-20,460,0
34706,,United Kingdom,11-03-20,456,7
34707,,United Kingdom,12-03-20,456,9
24685,,Singapore,22-03-20,455,2
22174,,Pakistan,19-03-20,454,2
16680,,Italy,26-02-20,453,12
23085,,Qatar,18-03-20,452,0
16134,,Indonesia,21-03-20,450,38
22970,,Portugal,17-03-20,448,1
22971,,Portugal,18-03-20,448,2
31184,Ohio,US,23-03-20,443,6
32769,Washington,US,12-03-20,442,31
2582,,Belarus,04-04-20,440,5
23083,,Qatar,16-03-20,439,0
23084,,Qatar,17-03-20,439,0
23318,,Russia,23-03-20,438,1
6101,,Chile,20-03-20,434,0
17360,,"Korea, South",22-02-20,433,2
